step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
260.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.36984855, 0.7396971, 0.9510391, 0.5811906, 0.052835505, 0.7396971, 0.9510391, 1.0, 0.10567101, 0.31701303, 0.8453681, 0.5811906, 0.0, 0.36984855, 0.8453681",0.9998584985733032,True,1,-71.29,-46.93976561172344,16.84259259259259,1.496794939040896,5.385346953152519
265.0,1,2,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.42268404, 0.8982036, 0.8453681, 0.63402605, 0.052835505, 0.8982036, 0.8453681, 1.0, 0.21134202, 0.42268404, 0.5811906, 0.5811906, 0.0, 0.47551954, 0.5811906",1.0,True,0,-68.37,-48.011277331137265,17.043478260869566,1.9311440700507452,5.596688974991194
270.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.42268404, 0.8982036, 0.8453681, 0.6868616, 0.15850651, 0.8982036, 0.79253256, 1.0, 0.36984855, 0.47551954, 0.42268404, 0.5811906, 0.0, 0.47551954, 0.42268404",0.0001157812585006468,False,0,-69.12,-49.0667134645804,17.358974358974358,1.7204645174471258,5.702359985910532
275.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.42268404, 0.8453681, 0.8453681, 0.6868616, 0.15850651, 0.8453681, 0.79253256, 1.0, 0.42268404, 0.47551954, 0.36984855, 0.6868616, 0.052835505, 0.42268404, 0.31701303",1.0642949791660073e-16,False,0,-70.34,-50.130377791351385,18.286956521739132,1.7578422126567081,5.596688974991194
280.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.42268404, 0.6868616, 0.8453681, 0.6868616, 0.15850651, 0.6868616, 0.79253256, 1.0, 0.42268404, 0.31701303, 0.36984855, 0.6868616, 0.15850651, 0.31701303, 0.31701303",9.998853300885457e-09,False,0,-71.08,-51.177858901783814,19.830357142857142,2.1495289495292047,5.2796759422331805
285.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.42268404, 0.52835506, 0.9510391, 0.6868616, 0.21134202, 0.52835506, 0.8982036, 1.0, 0.42268404, 0.10567101, 0.5811906, 0.6868616, 0.15850651, 0.15850651, 0.52835506",2.2293086203717394e-06,False,0,-73.06,-52.27196595669462,22.00877192982456,2.6942956504236437,5.226840436773512
290.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.36984855, 0.52835506, 0.9510391, 0.7396971, 0.15850651, 0.52835506, 0.9510391, 1.0, 0.26417753, 0.052835505, 0.7396971, 0.6868616, 0.0, 0.052835505, 0.7396971",2.5888469146195803e-10,False,0,-75.59,-53.437867658859886,24.135135135135137,2.5182106183010675,5.226840436773513
295.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.36984855, 0.63402605, 1.0, 0.7396971, 0.10567101, 0.63402605, 1.0, 1.0, 0.0, 0.15850651, 1.0, 0.7396971, 0.0, 0.15850651, 0.8453681",6.679319994873367e-06,False,1,-77.79,-54.65547427591689,25.991071428571427,2.128438899099222,5.4832687566044385
300.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.21134202, 0.7396971, 1.0, 0.7396971, 0.052835505, 0.7396971, 1.0, 1.0, 0.0, 0.36984855, 1.0, 0.7396971, 0.0, 0.31701303, 1.0",1.0,True,1,-80.76,-55.96070056212105,29.087719298245613,2.1388719672746945,5.4832687566044385
305.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 0.26417753, 0.8453681, 1.0, 0.7396971, 0.15850651, 0.8453681, 1.0, 0.8453681, 0.052835505, 0.52835506, 1.0, 0.5811906, 0.052835505, 0.47551954, 1.0",0.0,False,1,-81.7,-57.24766553401499,26.533898305084747,1.7131291730462135,5.804156393096161
310.0,1,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 0.31701303, 0.9510391, 1.0, 0.63402605, 0.21134202, 0.9510391, 1.0, 0.5811906, 0.15850651, 0.6868616, 1.0, 0.36984855, 0.052835505, 0.6868616, 1.0",1.0,True,0,-79.69,-58.369782257314235,21.675,1.7812660910933211,5.909827404015498
315.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.79253256, 0.36984855, 0.9510391, 1.0, 0.63402605, 0.26417753, 0.9510391, 1.0, 0.31701303, 0.21134202, 0.6868616, 1.0, 0.31701303, 0.10567101, 0.63402605, 1.0",1.0,True,1,-80.94,-59.49829314444852,17.778688524590162,1.5804753130408267,5.962662909475168
320.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 0.79253256, 0.36984855, 0.8453681, 1.0, 0.6868616, 0.26417753, 0.8453681, 1.0, 0.31701303, 0.31701303, 0.5811906, 1.0, 0.31701303, 0.21134202, 0.5811906, 1.0",1.0,True,0,-83.75,-60.71087848722609,16.252100840336134,1.6532164604099076,5.804156393096161
325.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.79253256, 0.31701303, 0.8453681, 1.0, 0.6868616, 0.21134202, 0.8453681, 1.0, 0.31701303, 0.21134202, 0.47551954, 1.0, 0.42268404, 0.052835505, 0.42268404, 1.0",1.0,True,1,-86.97,-62.023834562864785,16.49137931034483,1.4331032097593657,5.698485382176822
330.0,1,0,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8982036, 0.26417753, 0.8453681, 1.0, 0.6868616, 0.10567101, 0.8453681, 1.0, 0.47551954, 0.0, 0.42268404, 1.0, 0.5811906, 0.0, 0.36984855, 1.0",0.9999829530715942,True,0,-89.9,-63.41764283472154,18.339130434782607,1.6249729346077262,5.645649876717154
335.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.9510391, 0.15850651, 0.8453681, 1.0, 0.6868616, 0.052835505, 0.8453681, 1.0, 0.6868616, 0.0, 0.42268404, 1.0, 0.6868616, 0.0, 0.36984855, 1.0",1.0,True,1,-93.34,-64.91376069298546,20.860869565217392,1.7892281879116974,5.539978865797816
