step,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
4760.0,-19.83,-21.406133736642985,0.13333333333333333,4.18144154254405,1.565129578113556
4765.0,-20.05,-21.338327049810836,0.8809523809523809,4.021794181516617,2.565129578113556
4770.0,-20.65,-21.30391069732029,2.255813953488372,3.8964499943140822,2.6661056876182556
4775.0,-21.56,-21.316715162454276,4.177777777777778,3.072652727118871,2.817569851875305
4780.0,-22.77,-21.38937940433156,7.0,1.905849753163455,2.918545961380005
4785.0,-21.29,-21.38441043411498,7.068181818181818,2.0553726272021664,1.8175698518753052
4790.0,-15.98,-21.11418991240923,5.066666666666666,3.295608054043709,2.565129578113556
4795.0,-16.82,-20.89948041678877,3.347826086956522,4.333680164831418,1.565129578113556
4800.0,-17.51,-20.730006395949328,2.2325581395348837,4.1251733091675815,2.565129578113556
4805.0,-15.53,-20.470006076151858,0.6222222222222222,4.31299159623332,1.565129578113556
4810.0,-10.56,-19.974505772344262,0.10204081632653061,5.96157227843631,2.4136654138565063
4815.0,-9.62,-19.45678048372705,0.0851063829787234,5.792347242658737,1.514641523361206
4820.0,-9.85,-18.9764414595407,0.5116279069767442,4.767028701787828,2.514641523361206
4825.0,-8.12,-18.433619386563663,0.5348837209302325,4.418255257673964,1.514641523361206
4830.0,-4.7,-17.74693841723548,0.20930232558139536,5.040218489545864,2.4136654138565063
4835.0,-4.88,-17.103591496373706,0.29545454545454547,3.626014302189375,1.6156176328659058
4840.0,-5.24,-16.510411921555022,1.0232558139534884,3.8673659333826715,2.6156176328659058
4845.0,-5.9,-15.97989132547727,2.422222222222222,3.9369444309819652,2.7165937423706055
4850.0,-6.86,-15.523896759203407,4.636363636363637,2.9212262765734427,2.817569851875305
4855.0,-8.17,-15.156201921243236,7.260869565217392,2.655685064882693,2.918545961380005
4860.0,-9.81,-14.888891825181075,10.595744680851064,2.670751402094195,2.918545961380005
4865.0,-11.74,-14.73144723392202,15.355555555555556,1.745172758557354,2.9592729806900024
4870.0,-13.69,-14.67937487222592,19.26086956521739,1.9341768264742216,2.9592729806900024
4875.0,-12.94,-14.592406128614623,17.76595744680851,2.4851006111320113,1.868057906627655
4880.0,-11.91,-14.45828582218389,13.347826086956522,3.677258365345632,2.6661056876182556
4885.0,-12.27,-14.348871531074696,9.6,3.4479810105644035,1.6156176328659058
4890.0,-12.99,-14.28092795452096,5.219512195121951,3.484923860586338,2.6156176328659058
4895.0,-13.67,-14.250381556794911,2.225,3.181262536696388,2.6661056876182556
4900.0,-14.58,-14.266862478955165,4.285714285714286,2.3596430370344685,2.817569851875305
4905.0,-15.84,-14.345519355007406,7.093023255813954,1.7029595260054882,2.918545961380005
4910.0,-17.48,-14.502243387257035,10.522727272727273,1.7616774147268577,2.918545961380005
4915.0,-19.31,-14.742631217894184,14.311111111111112,1.973910892711085,2.918545961380005
4920.0,-21.21,-15.065999656999473,18.954545454545453,1.7319083961497739,2.918545961380005
4925.0,-23.11,-15.4681996741495,23.272727272727273,1.7986754924866,2.918545961380005
4930.0,-25.01,-15.945289690442024,28.904761904761905,1.2289747663157424,2.918545961380005
4935.0,-26.91,-16.493525205919923,31.90909090909091,1.8133700994304858,2.918545961380005
4940.0,-28.81,-17.10934894562393,36.22727272727273,1.7487010353032095,2.918545961380005
4945.0,-30.71,-17.78938149834273,39.644444444444446,2.038382715758984,2.918545961380005
4950.0,-32.61,-18.530412423425595,42.91304347826087,2.2710789702644183,2.918545961380005
4955.0,-34.51,-19.329391802254314,48.08888888888889,2.1158068630977405,2.918545961380005
4960.0,-36.41,-20.183422212141597,50.08510638297872,2.626084067688316,2.918545961380005
4965.0,-38.31,-21.089751101534517,55.30434782608695,2.324909326283143,2.918545961380005
4970.0,-37.23,-21.89676354645779,50.56818181818182,2.0765894781839607,1.8175698518753052
4975.0,-31.83,-22.3934253691349,34.733333333333334,3.9032401208025367,2.565129578113556
4980.0,-31.29,-22.838254100678153,22.57777777777778,4.491687304374413,1.514641523361206
4985.0,-31.85,-23.288841395644244,7.255813953488372,4.763619270557145,2.514641523361206
4990.0,-32.39,-23.743899325862028,1.4883720930232558,4.272645686354263,2.6156176328659058
4995.0,-33.2,-24.216704359568926,3.372093023255814,3.4596843484261988,2.7165937423706055
5000.0,-34.36,-24.723869141590477,5.931818181818182,2.2282833224132834,2.918545961380005
