step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
175.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.5811906, 0.52835506, 0.9510391, 0.8982036, 0.5811906, 0.36984855, 0.9510391, 0.9510391, 0.47551954, 0.10567101, 0.8453681, 0.79253256, 0.52835506, 0.052835505, 0.8453681, 0.8982036",1.0,True,0,-30.61,-16.191837814702225,12.206611570247935,1.7049600102504083,5.811905600563579
180.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.63402605, 0.52835506, 0.8453681, 0.8982036, 0.5811906, 0.42268404, 0.8453681, 1.0, 0.52835506, 0.15850651, 0.5811906, 0.8982036, 0.5811906, 0.21134202, 0.5811906, 1.0",1.0,True,1,-33.21,-17.042745923967114,12.815126050420169,1.716051888073465,5.755195491370201
185.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.63402605, 0.63402605, 0.8453681, 0.9510391, 0.63402605, 0.42268404, 0.79253256, 0.9510391, 0.63402605, 0.31701303, 0.47551954, 0.79253256, 0.5811906, 0.36984855, 0.36984855, 0.8453681",1.0,True,0,-36.11,-17.996108627768756,12.283333333333333,1.6418594938595292,5.8647411060232475
190.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.6868616, 0.8453681, 0.8453681, 0.6868616, 0.42268404, 0.79253256, 0.8453681, 0.63402605, 0.47551954, 0.36984855, 0.5811906, 0.5811906, 0.42268404, 0.26417753, 0.5811906",1.0,True,1,-38.26,-19.009303196380316,10.655172413793103,1.5878111149333647,5.75907009510391
195.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.6868616, 0.8453681, 0.6868616, 0.7396971, 0.42268404, 0.79253256, 0.6868616, 0.63402605, 0.63402605, 0.42268404, 0.36984855, 0.63402605, 0.42268404, 0.31701303, 0.36984855",2.2363705284078605e-05,False,0,-39.55,-20.036338036561297,10.78448275862069,2.0715063651096575,5.494892567805565
200.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.6868616, 0.9510391, 0.5811906, 0.7396971, 0.47551954, 0.8982036, 0.5811906, 0.63402605, 0.6868616, 0.5811906, 0.15850651, 0.7396971, 0.42268404, 0.47551954, 0.15850651",2.76599148492096e-05,False,1,-41.76,-21.122521134733233,11.898305084745763,2.3911281243015345,5.547728073265235
205.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.63402605, 0.6868616, 0.9510391, 0.52835506, 0.7396971, 0.47551954, 0.9510391, 0.52835506, 0.47551954, 0.6868616, 0.79253256, 0.052835505, 0.5811906, 0.47551954, 0.63402605, 0.0",7.961791084198921e-07,False,1,-42.21,-22.17689507799657,11.827586206896552,2.3204301462002674,5.494892567805565
210.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.6868616, 1.0, 0.63402605, 0.63402605, 0.47551954, 1.0, 0.63402605, 0.21134202, 0.6868616, 1.0, 0.21134202, 0.36984855, 0.47551954, 0.79253256, 0.15850651",1.0,True,1,-42.05,-23.170550324096737,11.435897435897436,2.171063057549225,5.592814371257486
215.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.6868616, 1.0, 0.7396971, 0.6868616, 0.42268404, 1.0, 0.7396971, 0.15850651, 0.52835506, 1.0, 0.36984855, 0.26417753, 0.31701303, 1.0, 0.31701303",0.9999902248382568,True,0,-43.6,-24.1920228078919,10.313559322033898,1.6466684881304652,5.804156393096161
220.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.52835506, 0.5811906, 1.0, 0.8453681, 0.7396971, 0.36984855, 1.0, 0.8453681, 0.21134202, 0.31701303, 1.0, 0.47551954, 0.26417753, 0.052835505, 1.0, 0.47551954",1.0,True,1,-43.41,-25.152921667497303,9.858333333333333,1.8547398687231431,5.909827404015498
